customerId,cohort_month,first_order_date,last_order_date,total_orders,total_revenue,avg_order_value,first_order_channel,first_order_amount,last_order_channel,recency_score,frequency_score,monetary_score,rfm_score,rfm_segment,value_tier,behaviour_state,channel_group
63264809.7446857295,12,2020-12-09 04:43:36.250472 UTC,2020-12-10 00:31:55.697756 UTC,16,0.0005440000000000001,3.4000000000000007e-05,(data deleted),3.4e-05,google,1,1,1,111,Hibernating,Platinum,At Risk,Unattributed (Consent Loss)
79305784.7623717578,11,2020-11-04 11:42:52.054372 UTC,2020-11-04 13:31:17.572438 UTC,13,0.00023400000000000002,1.8e-05,<Other>,1.8e-05,<Other>,1,1,1,111,Hibernating,Platinum,At Risk,Other / Unknown
4484520.5210961028,12,2020-12-18 20:35:16.140109 UTC,2020-12-18 21:28:09.027419 UTC,13,0.00075200000000000006,5.7846153846153849e-05,(direct),5.8e-05,(direct),1,1,1,111,Hibernating,Platinum,At Risk,Direct
71706603.2631255790,11,2020-11-25 02:30:59.414093 UTC,2020-11-25 04:51:35.554138 UTC,12,0.00076800000000000013,6.4000000000000011e-05,<Other>,6.4e-05,shop.googlemerchandisestore.com,1,1,1,111,Hibernating,Platinum,At Risk,Other / Unknown
47567788.3779803485,11,2020-11-23 19:35:14.385354 UTC,2020-11-23 20:04:08.653855 UTC,12,0.000456,3.8e-05,<Other>,3.8e-05,<Other>,1,1,1,111,Hibernating,Platinum,At Risk,Other / Unknown
8083450.3844124226,12,2020-12-15 14:03:54.774248 UTC,2020-12-15 18:11:33.284638 UTC,11,0.001404,0.00012763636363636365,google,0.000128,(data deleted),1,1,1,111,Hibernating,Platinum,At Risk,Search (Paid/Organic)
12545442.9053678590,1,2021-01-22 22:21:41.052001 UTC,2021-01-25 13:56:29.001998 UTC,11,0.00028,2.5454545454545454e-05,shop.googlemerchandisestore.com,1.8e-05,google,1,1,1,111,Hibernating,Platinum,New,Internal / Self Referral
2095299.8404862362,1,2021-01-15 13:39:30.531208 UTC,2021-01-21 20:02:10.713392 UTC,10,0.000483,4.8299999999999995e-05,shop.googlemerchandisestore.com,4.3e-05,<Other>,1,1,1,111,Hibernating,Platinum,New,Internal / Self Referral
79509844.1081277926,11,2020-11-23 20:22:57.796325 UTC,2020-12-10 16:20:25.929471 UTC,9,0.00052199999999999989,5.7999999999999987e-05,google,7e-05,google,1,1,1,111,Hibernating,Platinum,At Risk,Search (Paid/Organic)
86226481.4357835444,12,2020-12-16 21:04:54.425438 UTC,2020-12-16 21:40:12.49812 UTC,9,0.00027,3e-05,<Other>,3e-05,<Other>,1,1,1,111,Hibernating,Platinum,At Risk,Other / Unknown
42744232.1088543265,12,2020-12-07 17:02:31.556552 UTC,2020-12-07 22:09:18.702055 UTC,9,0.00027,3e-05,(direct),3e-05,(data deleted),1,1,1,111,Hibernating,Platinum,At Risk,Direct
1440737.0883647632,11,2020-11-06 04:59:47.193795 UTC,2020-11-06 06:19:23.711017 UTC,9,0.0004500000000000001,5.0000000000000009e-05,google,5e-05,google,1,1,1,111,Hibernating,Platinum,At Risk,Search (Paid/Organic)
38579036.9404376300,12,2020-12-07 16:16:09.905837 UTC,2021-01-12 14:05:54.718025 UTC,8,0.000156,1.95e-05,(data deleted),2e-05,google,1,1,1,111,Hibernating,Gold,Active,Unattributed (Consent Loss)
4116825.4321746815,12,2020-12-17 00:27:12.393375 UTC,2020-12-17 07:05:36.391443 UTC,8,0.00024,3e-05,google,3e-05,(data deleted),1,1,1,111,Hibernating,Platinum,At Risk,Search (Paid/Organic)
25363504.9539525923,12,2020-12-14 03:01:51.015296 UTC,2020-12-14 03:20:14.539548 UTC,8,0.00053599999999999991,6.6999999999999989e-05,(direct),7e-05,(direct),1,1,1,111,Hibernating,Platinum,At Risk,Direct
5898251.1308942779,12,2020-12-08 18:16:07.640665 UTC,2020-12-17 01:40:51.073768 UTC,7,0.00019999999999999998,2.8571428571428567e-05,<Other>,1.2e-05,(direct),1,1,1,111,Hibernating,Platinum,At Risk,Other / Unknown
86949711.6238778520,12,2020-12-18 15:28:10.972713 UTC,2020-12-18 15:55:59.619121 UTC,7,0.000189,2.7000000000000002e-05,shop.googlemerchandisestore.com,2.7e-05,shop.googlemerchandisestore.com,1,1,1,111,Hibernating,Platinum,At Risk,Internal / Self Referral
12291446.3815334458,11,2020-11-07 05:23:17.952625 UTC,2020-11-20 03:50:44.043283 UTC,7,0.00097600000000000009,0.00013942857142857143,google,0.00022,shop.googlemerchandisestore.com,1,1,1,111,Hibernating,Platinum,At Risk,Search (Paid/Organic)
69784832.7107601315,12,2020-12-04 08:14:19.386723 UTC,2020-12-05 05:58:49.25278 UTC,7,0.00016800000000000002,2.4000000000000004e-05,shop.googlemerchandisestore.com,2.4e-05,(direct),1,1,1,111,Hibernating,Gold,At Risk,Internal / Self Referral
81632350.4358345762,12,2020-12-17 00:16:33.896411 UTC,2020-12-17 00:35:23.321511 UTC,7,0.00021,3e-05,<Other>,3e-05,<Other>,1,1,1,111,Hibernating,Platinum,At Risk,Other / Unknown
2608462.0797346127,11,2020-11-24 02:56:36.310972 UTC,2020-12-01 08:36:04.01234 UTC,7,0.000304,4.3428571428571431e-05,google,1.6e-05,(direct),1,1,1,111,Hibernating,Platinum,At Risk,Search (Paid/Organic)
2049470.1567030647,11,2020-11-30 20:25:59.629987 UTC,2020-12-15 23:34:51.576849 UTC,7,0.000565,8.0714285714285713e-05,(direct),0.00047,<Other>,1,1,1,111,Hibernating,Platinum,At Risk,Direct
50264907.6315911120,11,2020-11-30 05:35:33.512799 UTC,2020-12-15 04:15:21.078236 UTC,6,0.000122,2.0333333333333334e-05,(data deleted),2e-05,<Other>,1,1,1,111,Hibernating,Gold,At Risk,Unattributed (Consent Loss)
10295267.8818269139,11,2020-11-02 08:38:22.297885 UTC,2020-11-04 07:33:59.425592 UTC,6,0.000794,0.00013233333333333334,(data deleted),0.000127,(data deleted),1,1,1,111,Hibernating,Platinum,At Risk,Unattributed (Consent Loss)
60536675.2873170774,11,2020-11-30 19:10:18.257902 UTC,2020-12-14 22:11:56.828326 UTC,6,0.000129,2.1499999999999997e-05,google,1.2e-05,<Other>,1,1,1,111,Hibernating,Gold,At Risk,Search (Paid/Organic)
8635951.7155332526,1,2021-01-24 23:46:48.827539 UTC,2021-01-25 00:14:34.801697 UTC,6,0.00048400000000000006,8.0666666666666671e-05,shop.googlemerchandisestore.com,7.4e-05,shop.googlemerchandisestore.com,1,1,1,111,Hibernating,Platinum,New,Internal / Self Referral
84534898.7989426950,12,2020-12-17 11:51:30.49957 UTC,2020-12-19 00:29:27.027164 UTC,6,0.000252,4.2e-05,(direct),4.2e-05,(direct),1,1,1,111,Hibernating,Platinum,At Risk,Direct
39049092.9395215156,12,2020-12-08 22:05:10.354045 UTC,2020-12-09 18:57:46.659998 UTC,6,0.00020400000000000003,3.4000000000000007e-05,<Other>,3.4e-05,google,1,1,1,111,Hibernating,Platinum,At Risk,Other / Unknown
70013731.5220508342,11,2020-11-17 12:44:30.244363 UTC,2020-11-17 12:58:25.976157 UTC,6,0.00018800000000000002,3.1333333333333334e-05,google,3.4e-05,google,1,1,1,111,Hibernating,Platinum,At Risk,Search (Paid/Organic)
5963534.4700679023,11,2020-11-02 12:58:25.354898 UTC,2021-01-05 12:30:46.652371 UTC,6,5.8e-05,9.6666666666666667e-06,(direct),1e-05,(direct),3,1,3,313,Potential Loyalists,Silver,Active,Direct
1043539.2747159846,12,2020-12-17 18:20:32.817119 UTC,2020-12-17 19:38:07.371615 UTC,6,0.00014,2.3333333333333332e-05,(data deleted),2.2e-05,<Other>,1,1,1,111,Hibernating,Gold,At Risk,Unattributed (Consent Loss)
34490273.5966302679,11,2020-11-24 14:17:07.692256 UTC,2020-11-24 15:37:16.493988 UTC,6,0.00026399999999999997,4.3999999999999992e-05,shop.googlemerchandisestore.com,4.4e-05,shop.googlemerchandisestore.com,1,1,1,111,Hibernating,Platinum,At Risk,Internal / Self Referral
86253338.5702333040,12,2020-12-19 00:54:45.206488 UTC,2020-12-19 01:14:07.727893 UTC,6,8.4e-05,1.4e-05,google,1.4e-05,google,2,1,2,212,Hibernating,Silver,At Risk,Search (Paid/Organic)
1269503.0307049017,12,2020-12-16 15:39:34.300843 UTC,2020-12-17 07:44:04.146845 UTC,6,8.4e-05,1.4e-05,(data deleted),1.4e-05,(direct),2,1,2,212,Hibernating,Silver,At Risk,Unattributed (Consent Loss)
4983865.9578536501,11,2020-11-13 05:45:16.819923 UTC,2020-11-13 10:22:37.912788 UTC,5,7.9999999999999993e-05,1.6e-05,(direct),1.6e-05,shop.googlemerchandisestore.com,2,1,2,212,Hibernating,Silver,At Risk,Direct
7750159.6505312378,11,2020-11-23 16:00:38.238418 UTC,2020-12-11 15:57:12.962451 UTC,5,0.000207,4.14e-05,shop.googlemerchandisestore.com,3.8e-05,google,1,1,1,111,Hibernating,Platinum,At Risk,Internal / Self Referral
3327202.0943712796,11,2020-11-23 22:38:52.795158 UTC,2020-11-30 16:46:59.548098 UTC,5,0.00037799999999999997,7.56e-05,shop.googlemerchandisestore.com,8.9e-05,<Other>,1,1,1,111,Hibernating,Platinum,At Risk,Internal / Self Referral
57966618.4492876538,11,2020-11-18 09:36:58.979451 UTC,2020-12-14 12:09:25.825937 UTC,5,0.00010300000000000001,2.0600000000000003e-05,(data deleted),1.4e-05,google,2,1,2,212,Hibernating,Gold,At Risk,Unattributed (Consent Loss)
80208775.3915875119,11,2020-11-25 21:52:06.850026 UTC,2020-12-14 21:33:09.274008 UTC,5,0.000406,8.12e-05,(direct),0.000228,google,1,1,1,111,Hibernating,Platinum,At Risk,Direct
60695124.4742262801,12,2020-12-02 08:51:42.303607 UTC,2020-12-10 10:25:37.529528 UTC,5,0.0012600000000000003,0.00025200000000000005,(data deleted),0.000105,<Other>,1,1,1,111,Hibernating,Platinum,At Risk,Unattributed (Consent Loss)
58104072.2659495100,11,2020-11-09 18:02:45.565503 UTC,2020-12-07 04:04:52.859964 UTC,5,0.000257,5.14e-05,shop.googlemerchandisestore.com,5.5e-05,shop.googlemerchandisestore.com,1,1,1,111,Hibernating,Platinum,At Risk,Internal / Self Referral
7474537327.4725745851,12,2020-12-13 22:49:47.636199 UTC,2020-12-14 13:37:13.69916 UTC,5,5.4000000000000005e-05,1.0800000000000002e-05,(data deleted),1.4e-05,google,3,1,3,313,Potential Loyalists,Silver,At Risk,Unattributed (Consent Loss)
4707239.1008432127,11,2020-11-20 08:49:28.41661 UTC,2020-12-23 06:20:50.093714 UTC,5,0.000252,5.04e-05,(data deleted),6e-05,(direct),1,1,1,111,Hibernating,Platinum,At Risk,Unattributed (Consent Loss)
80921507.1393350408,11,2020-11-18 06:21:49.939449 UTC,2020-11-20 01:45:54.503968 UTC,5,0.000438,8.76e-05,(direct),3.2e-05,(data deleted),1,1,1,111,Hibernating,Platinum,At Risk,Direct
5645225.6917653454,12,2020-12-16 06:07:00.261523 UTC,2020-12-16 06:50:23.919541 UTC,5,0.0011209999999999998,0.00022419999999999997,google,0.000127,google,1,1,1,111,Hibernating,Platinum,At Risk,Search (Paid/Organic)
5312155.7410092259,11,2020-11-10 12:00:55.167256 UTC,2020-12-02 17:53:54.894399 UTC,5,0.00021399999999999997,4.28e-05,<Other>,4.8e-05,(direct),1,1,1,111,Hibernating,Platinum,At Risk,Other / Unknown
3046093.2167709173,12,2020-12-13 09:27:14.388874 UTC,2020-12-13 11:40:19.254937 UTC,5,0.00024900000000000004,4.9800000000000004e-05,<Other>,7.4e-05,shop.googlemerchandisestore.com,1,1,1,111,Hibernating,Platinum,At Risk,Other / Unknown
34715004.0442654743,12,2020-12-23 19:03:22.094213 UTC,2020-12-23 20:30:40.364761 UTC,5,0.00035000000000000005,7.0000000000000007e-05,<Other>,3.8e-05,<Other>,1,1,1,111,Hibernating,Platinum,At Risk,Other / Unknown
4511811.3990598489,11,2020-11-09 12:04:40.162402 UTC,2020-11-09 22:10:47.222715 UTC,5,0.00010099999999999999,2.0199999999999996e-05,(data deleted),2.2e-05,shop.googlemerchandisestore.com,2,1,2,212,Hibernating,Gold,At Risk,Unattributed (Consent Loss)
53675399.0091092182,12,2020-12-07 21:17:40.156671 UTC,2020-12-07 21:28:26.384068 UTC,5,0.00012,2.4e-05,<Other>,2.4e-05,<Other>,1,1,1,111,Hibernating,Gold,At Risk,Other / Unknown
16851116.6419517132,12,2020-12-10 22:22:49.270288 UTC,2020-12-10 22:43:55.507541 UTC,5,2.4e-05,4.8e-06,<Other>,6e-06,<Other>,5,1,5,515,Potential Loyalists,Bronze,At Risk,Other / Unknown
2808102.2330574481,11,2020-11-07 16:50:43.170026 UTC,2020-12-13 16:33:13.699828 UTC,5,0.000517,0.00010339999999999999,(data deleted),7.9e-05,(data deleted),1,1,1,111,Hibernating,Platinum,At Risk,Unattributed (Consent Loss)
97950097.5837353470,12,2020-12-09 12:57:48.946273 UTC,2020-12-18 03:22:06.716589 UTC,5,0.0004909999999999999,9.8199999999999975e-05,google,0.00014,google,1,1,1,111,Hibernating,Platinum,At Risk,Search (Paid/Organic)
48159916.2278332378,11,2020-11-19 10:51:48.798073 UTC,2020-12-16 10:00:57.380874 UTC,4,0.000284,7.1e-05,google,6.3e-05,google,1,1,1,111,Hibernating,Platinum,At Risk,Search (Paid/Organic)
5795144.5608491958,11,2020-11-22 06:15:13.104406 UTC,2020-11-22 06:20:20.693047 UTC,4,0.000178,4.45e-05,(direct),4.1e-05,(direct),1,1,1,111,Hibernating,Gold,At Risk,Direct
7019543.7153257093,11,2020-11-19 21:01:56.066401 UTC,2020-11-19 21:20:29.906335 UTC,4,0.000708,0.000177,(direct),0.000177,(direct),1,1,1,111,Hibernating,Platinum,At Risk,Direct
91266894.2688451102,12,2020-12-23 07:03:47.033405 UTC,2020-12-23 07:15:13.978784 UTC,4,9.6e-05,2.4e-05,google,2.4e-05,google,2,1,2,212,Hibernating,Gold,At Risk,Search (Paid/Organic)
63177378.7681474242,11,2020-11-30 10:14:06.470443 UTC,2020-11-30 10:27:28.112831 UTC,4,0.000744,0.000186,<Other>,0.000186,<Other>,1,1,1,111,Hibernating,Platinum,At Risk,Other / Unknown
39049984.4198737878,12,2020-12-19 10:03:43.071125 UTC,2021-01-27 02:07:06.372817 UTC,4,0.000243,6.075e-05,<Other>,0.000138,<Other>,1,1,1,111,Hibernating,Platinum,Active,Other / Unknown
8278411.7423220409,12,2020-12-10 17:33:35.505291 UTC,2020-12-11 14:36:04.523999 UTC,4,0.000246,6.15e-05,(data deleted),6.6e-05,<Other>,1,1,1,111,Hibernating,Platinum,At Risk,Unattributed (Consent Loss)
7305312.0773204883,11,2020-11-19 08:18:08.018762 UTC,2020-11-21 14:10:01.201093 UTC,4,0.000246,6.15e-05,(direct),9.5e-05,<Other>,1,1,1,111,Hibernating,Platinum,At Risk,Direct
54535436.2028528496,11,2020-11-23 10:08:42.622933 UTC,2020-11-23 10:23:26.760693 UTC,4,0.000204,5.1e-05,google,5.5e-05,google,1,1,1,111,Hibernating,Platinum,At Risk,Search (Paid/Organic)
10731965.6220509788,12,2020-12-17 10:09:53.464229 UTC,2020-12-17 10:19:26.716437 UTC,4,0.000112,2.8e-05,(data deleted),3e-05,(data deleted),2,1,2,212,Hibernating,Gold,At Risk,Unattributed (Consent Loss)
6628033917.0193794826,11,2020-11-19 23:37:42.044529 UTC,2020-11-19 23:45:23.16839 UTC,4,0.00019800000000000002,4.9500000000000004e-05,<Other>,4.8e-05,<Other>,1,1,1,111,Hibernating,Platinum,At Risk,Other / Unknown
6652977.1027873844,11,2020-11-17 17:03:23.465605 UTC,2020-11-17 17:24:41.616991 UTC,4,0.000197,4.925e-05,google,5e-05,google,1,1,1,111,Hibernating,Platinum,At Risk,Search (Paid/Organic)
2660071.6760619641,11,2020-11-19 03:20:42.707053 UTC,2020-12-01 05:07:55.726119 UTC,4,0.00046599999999999994,0.00011649999999999999,(direct),9.7e-05,google,1,1,1,111,Hibernating,Platinum,At Risk,Direct
30327434.6405100575,11,2020-11-22 18:43:22.070219 UTC,2020-11-22 18:48:57.276791 UTC,4,6.4e-05,1.6e-05,google,1.5e-05,google,3,1,3,313,Potential Loyalists,Silver,At Risk,Search (Paid/Organic)
24561891.8214764170,11,2020-11-04 12:23:27.758327 UTC,2020-11-04 12:33:54.903949 UTC,4,0.000123,3.075e-05,<Other>,3.3e-05,<Other>,1,1,1,111,Hibernating,Gold,At Risk,Other / Unknown
91694984.1982284598,11,2020-11-04 19:53:57.150836 UTC,2020-11-22 14:59:49.24691 UTC,4,0.00046100000000000004,0.00011525000000000001,google,0.00011,(data deleted),1,1,1,111,Hibernating,Platinum,At Risk,Search (Paid/Organic)
11100960.2667996478,12,2020-12-01 07:16:20.040869 UTC,2020-12-09 22:16:11.917353 UTC,4,0.00010999999999999999,2.7499999999999998e-05,<Other>,2.7e-05,<Other>,2,1,2,212,Hibernating,Gold,At Risk,Other / Unknown
6670122091.4622753239,12,2020-12-30 06:05:57.986918 UTC,2020-12-31 07:18:04.143164 UTC,4,0.00012399999999999998,3.0999999999999995e-05,shop.googlemerchandisestore.com,2.2e-05,<Other>,1,1,1,111,Hibernating,Gold,At Risk,Internal / Self Referral
7387564.3877787270,11,2020-11-10 13:33:55.509988 UTC,2020-12-03 11:36:35.23096 UTC,4,0.000124,3.1e-05,<Other>,2.2e-05,shop.googlemerchandisestore.com,1,1,1,111,Hibernating,Gold,At Risk,Other / Unknown
5637710.4936907752,11,2020-11-19 05:11:22.950674 UTC,2020-11-19 05:17:35.60525 UTC,4,0.00045200000000000004,0.00011300000000000001,<Other>,8.1e-05,<Other>,1,1,1,111,Hibernating,Platinum,At Risk,Other / Unknown
1026932.0858862293,12,2020-12-01 09:38:56.636655 UTC,2020-12-08 09:51:07.651659 UTC,4,0.00021300000000000003,5.3250000000000007e-05,<Other>,5.5e-05,<Other>,1,1,1,111,Hibernating,Platinum,At Risk,Other / Unknown
1245203.1205410719,12,2020-12-16 08:21:16.691078 UTC,2020-12-23 07:14:22.998679 UTC,4,0.000277,6.925e-05,<Other>,7.2e-05,google,1,1,1,111,Hibernating,Platinum,At Risk,Other / Unknown
3018471.2187154322,11,2020-11-13 16:58:32.329111 UTC,2020-12-29 09:53:49.58159 UTC,4,0.000354,8.85e-05,<Other>,8.4e-05,shop.googlemerchandisestore.com,1,1,1,111,Hibernating,Platinum,At Risk,Other / Unknown
7644155580.3915602822,11,2020-11-02 21:52:41.322587 UTC,2020-11-23 18:50:12.347226 UTC,4,0.000167,4.175e-05,(direct),8.3e-05,shop.googlemerchandisestore.com,1,1,1,111,Hibernating,Gold,At Risk,Direct
7688722.6706829800,11,2020-11-29 05:20:16.026983 UTC,2021-01-19 05:02:57.019258 UTC,4,0.000233,5.825e-05,<Other>,6.1e-05,(data deleted),1,1,1,111,Hibernating,Platinum,Active,Other / Unknown
6801200.8968241705,11,2020-11-17 01:25:25.779605 UTC,2020-12-11 02:53:40.924017 UTC,4,0.000231,5.775e-05,<Other>,4.9e-05,(data deleted),1,1,1,111,Hibernating,Platinum,At Risk,Other / Unknown
7634543.7021985089,12,2020-12-09 02:55:04.461692 UTC,2020-12-21 00:21:15.87745 UTC,4,0.00043099999999999996,0.00010774999999999999,<Other>,0.000113,(direct),1,1,1,111,Hibernating,Platinum,At Risk,Other / Unknown
4173503.5366002223,11,2020-11-09 21:28:58.347446 UTC,2020-11-09 21:38:43.712868 UTC,4,7.1e-05,1.775e-05,(data deleted),1.1e-05,(data deleted),3,1,3,313,Potential Loyalists,Silver,At Risk,Unattributed (Consent Loss)
1451078.8215732025,11,2020-11-09 11:08:26.841419 UTC,2020-11-16 05:58:46.389066 UTC,4,8.6e-05,2.15e-05,(direct),2.8e-05,google,2,1,2,212,Hibernating,Silver,At Risk,Direct
17321543.6104652631,11,2020-11-23 11:00:43.737606 UTC,2020-11-23 11:06:06.689515 UTC,4,4e-05,1e-05,<Other>,1e-05,<Other>,4,1,4,414,Potential Loyalists,Bronze,At Risk,Other / Unknown
11323811.0415184273,12,2020-12-16 05:03:16.308918 UTC,2020-12-16 05:11:01.523126 UTC,4,4.4e-05,1.1e-05,google,1.1e-05,google,4,1,4,414,Potential Loyalists,Bronze,At Risk,Search (Paid/Organic)
2798155.8136359339,11,2020-11-03 22:30:41.849882 UTC,2020-11-04 00:47:45.030037 UTC,4,4e-05,1e-05,(direct),1e-05,(direct),4,1,4,414,Potential Loyalists,Bronze,At Risk,Direct
3392018.9796964611,11,2020-11-13 16:54:22.732761 UTC,2020-11-13 20:41:12.130393 UTC,4,0.000148,3.7e-05,<Other>,1.4e-05,(direct),1,1,1,111,Hibernating,Gold,At Risk,Other / Unknown
75294747.2712173356,11,2020-11-24 11:39:07.128074 UTC,2020-11-24 11:52:01.157295 UTC,4,0.000256,6.4e-05,(data deleted),0.000104,(data deleted),1,1,1,111,Hibernating,Platinum,At Risk,Unattributed (Consent Loss)
29339544.5051604260,1,2021-01-22 14:12:17.46464 UTC,2021-01-25 18:48:27.796146 UTC,4,8.4e-05,2.1e-05,shop.googlemerchandisestore.com,2.1e-05,<Other>,2,1,2,212,Hibernating,Silver,New,Internal / Self Referral
19173235.3605594670,1,2021-01-15 16:34:41.295094 UTC,2021-01-19 12:11:37.813492 UTC,4,0.000222,5.55e-05,google,8.5e-05,google,1,1,1,111,Hibernating,Platinum,New,Search (Paid/Organic)
5184896.7773934801,1,2021-01-21 23:13:15.915518 UTC,2021-01-26 00:18:15.675868 UTC,4,8.4e-05,2.1e-05,shop.googlemerchandisestore.com,2.1e-05,(direct),2,1,2,212,Hibernating,Silver,New,Internal / Self Referral
7254379.8573622074,11,2020-11-17 05:31:37.036537 UTC,2020-11-29 13:22:30.189734 UTC,4,0.000318,7.95e-05,(direct),8.8e-05,(data deleted),1,1,1,111,Hibernating,Platinum,At Risk,Direct
15046526.4562004600,12,2020-12-31 00:39:29.753703 UTC,2020-12-31 00:51:21.051379 UTC,3,0.001424,0.00047466666666666664,<Other>,0.000331,<Other>,1,1,1,111,Hibernating,Platinum,At Risk,Other / Unknown
77283283.8065996514,11,2020-11-21 04:55:28.729419 UTC,2020-12-09 07:34:42.296762 UTC,3,0.00017999999999999998,5.9999999999999995e-05,google,4.4e-05,(direct),1,1,1,111,Hibernating,Gold,At Risk,Search (Paid/Organic)
5299488.0522490006,11,2020-11-02 11:53:34.351071 UTC,2020-11-12 18:09:32.341973 UTC,3,0.00039000000000000005,0.00013000000000000002,shop.googlemerchandisestore.com,0.000191,<Other>,1,1,1,111,Hibernating,Platinum,At Risk,Internal / Self Referral
8729822.7526838334,11,2020-11-24 19:27:27.177088 UTC,2020-12-24 20:26:48.260902 UTC,3,0.00017700000000000002,5.9000000000000004e-05,<Other>,6.7e-05,(direct),1,1,1,111,Hibernating,Gold,At Risk,Other / Unknown
8735747.5391513797,12,2020-12-29 09:14:50.704002 UTC,2021-01-13 06:00:14.683785 UTC,3,0.00017700000000000002,5.9000000000000004e-05,<Other>,6.7e-05,(direct),1,1,1,111,Hibernating,Gold,Active,Other / Unknown
6027887.5211064946,11,2020-11-21 16:19:38.57151 UTC,2020-12-30 04:46:41.485013 UTC,3,8.2e-05,2.7333333333333335e-05,<Other>,2.8e-05,(direct),2,1,2,212,Hibernating,Silver,At Risk,Other / Unknown
13756133.7762491194,12,2020-12-15 01:52:59.052518 UTC,2020-12-24 01:25:24.199558 UTC,3,0.000384,0.000128,google,0.000173,shop.googlemerchandisestore.com,1,1,1,111,Hibernating,Platinum,At Risk,Search (Paid/Organic)
77805852.6832906360,11,2020-11-24 00:03:22.414671 UTC,2020-12-16 01:21:04.44825 UTC,3,0.00017900000000000001,5.9666666666666669e-05,(direct),5.8e-05,(direct),1,1,1,111,Hibernating,Gold,At Risk,Direct
8822878673.4974906772,11,2020-11-18 12:30:55.752957 UTC,2020-12-23 22:16:39.989457 UTC,3,0.000398,0.00013266666666666667,(direct),0.000125,(data deleted),1,1,1,111,Hibernating,Platinum,At Risk,Direct
1415699.2356865981,11,2020-11-25 20:25:54.74858 UTC,2020-12-13 16:56:33.304804 UTC,3,0.000416,0.00013866666666666666,shop.googlemerchandisestore.com,0.000265,(direct),1,1,1,111,Hibernating,Platinum,At Risk,Internal / Self Referral
67242982.0432343274,12,2020-12-16 17:08:43.330228 UTC,2020-12-16 21:09:22.997186 UTC,3,0.000423,0.00014099999999999998,google,0.000326,google,1,1,1,111,Hibernating,Platinum,At Risk,Search (Paid/Organic)
3327716.6139481359,11,2020-11-23 01:35:19.576626 UTC,2020-11-26 00:20:46.923006 UTC,3,0.000257,8.5666666666666671e-05,(direct),9.5e-05,google,1,1,1,111,Hibernating,Platinum,At Risk,Direct
27150223.0167628853,12,2020-12-21 16:33:02.612814 UTC,2020-12-21 16:55:51.126719 UTC,3,3.0000000000000004e-05,1e-05,<Other>,1e-05,<Other>,4,1,4,414,Potential Loyalists,Bronze,At Risk,Other / Unknown
3949544.2182643123,12,2020-12-01 01:45:00.42971 UTC,2021-01-06 18:00:03.609479 UTC,3,0.00017999999999999998,5.9999999999999995e-05,google,0.000112,(direct),1,1,1,111,Hibernating,Gold,Active,Search (Paid/Organic)
30199985.4509664101,11,2020-11-16 23:56:31.95497 UTC,2020-11-20 22:05:49.983791 UTC,3,7.5000000000000007e-05,2.5e-05,<Other>,2.5e-05,<Other>,2,1,2,212,Hibernating,Silver,At Risk,Other / Unknown
88125518.8306270972,11,2020-11-07 03:41:31.055322 UTC,2020-11-23 21:15:02.014928 UTC,3,7.3e-05,2.4333333333333333e-05,google,4.3e-05,google,2,1,2,212,Hibernating,Silver,At Risk,Search (Paid/Organic)
87047667.1042912591,1,2021-01-01 04:49:56.446915 UTC,2021-01-01 04:55:33.799172 UTC,3,7.2e-05,2.4e-05,(data deleted),4.4e-05,(data deleted),3,1,3,313,Potential Loyalists,Silver,Active,Unattributed (Consent Loss)
59150872.6355994877,11,2020-11-28 06:47:13.591745 UTC,2020-12-11 11:12:21.718297 UTC,3,0.000365,0.00012166666666666667,(direct),0.000215,shop.googlemerchandisestore.com,1,1,1,111,Hibernating,Platinum,At Risk,Direct
87666696.5302025907,12,2020-12-07 12:15:37.540531 UTC,2020-12-10 13:13:48.457464 UTC,3,0.000427,0.00014233333333333334,(direct),0.000152,(data deleted),1,1,1,111,Hibernating,Platinum,At Risk,Direct
2418457.6264805451,12,2020-12-23 06:02:37.187994 UTC,2020-12-31 07:39:54.512573 UTC,3,0.000183,6.1e-05,(data deleted),7.5e-05,(data deleted),1,1,1,111,Hibernating,Platinum,At Risk,Unattributed (Consent Loss)
80099261.3426524420,12,2020-12-05 10:46:55.055393 UTC,2020-12-05 10:56:01.753296 UTC,3,7.1e-05,2.3666666666666668e-05,google,1.3e-05,google,3,1,3,313,Potential Loyalists,Silver,At Risk,Search (Paid/Organic)
1685178.0670336190,11,2020-11-21 00:51:13.212069 UTC,2020-12-23 17:28:24.909009 UTC,3,0.000184,6.1333333333333338e-05,(direct),4.6e-05,google,1,1,1,111,Hibernating,Platinum,At Risk,Direct
26519562.2001786042,12,2020-12-21 15:12:21.01467 UTC,2021-01-12 11:56:02.912482 UTC,3,6.9e-05,2.3e-05,<Other>,3.7e-05,(direct),3,1,3,313,Potential Loyalists,Silver,Active,Other / Unknown
7446712.2726872272,11,2020-11-04 13:26:14.615819 UTC,2020-11-13 16:02:58.048493 UTC,3,0.00018600000000000002,6.2e-05,(data deleted),6.3e-05,(data deleted),1,1,1,111,Hibernating,Platinum,At Risk,Unattributed (Consent Loss)
1336541.8089767254,11,2020-11-17 04:49:46.146541 UTC,2020-11-24 02:30:18.352563 UTC,3,6.8e-05,2.2666666666666668e-05,shop.googlemerchandisestore.com,2e-05,(data deleted),3,1,3,313,Potential Loyalists,Silver,At Risk,Internal / Self Referral
