customerId,first_order_date,last_order_date,total_orders,total_revenue,first_order_channel,first_order_amount,last_order_channel
27584951.2526782041,2020-11-16 02:08:35.862724 UTC,2020-11-16 02:08:35.862724 UTC,1,1.2e-05,google,1.2e-05,google
27918283.4779947292,2020-12-15 11:02:19.26747 UTC,2020-12-15 11:02:19.26747 UTC,1,3.8e-05,<Other>,3.8e-05,<Other>
35052066.2813337110,2020-11-03 12:56:12.582416 UTC,2020-11-03 12:56:12.582416 UTC,1,3.6e-05,<Other>,3.6e-05,<Other>
4055873.2804573216,2020-11-16 08:41:24.837133 UTC,2020-11-16 08:41:24.837133 UTC,1,4.7e-05,google,4.7e-05,google
4064498101.4865231659,2020-12-15 06:07:49.400707 UTC,2020-12-15 06:07:49.400707 UTC,1,4.3e-05,<Other>,4.3e-05,<Other>
4142001.1259803751,2020-11-12 03:24:02.005595 UTC,2020-11-12 03:24:02.005595 UTC,1,0.000162,google,0.000162,google
42463554.1409769202,2020-11-16 05:50:07.366944 UTC,2020-11-16 05:50:07.366944 UTC,1,9.2e-05,(direct),9.2e-05,(direct)
4511811.3990598489,2020-11-09 12:04:40.162402 UTC,2020-11-09 22:10:47.222715 UTC,5,0.00010099999999999999,(data deleted),2.2e-05,shop.googlemerchandisestore.com
46297179.0171278742,2020-12-08 14:55:53.670534 UTC,2020-12-08 14:55:53.670534 UTC,1,1.9e-05,shop.googlemerchandisestore.com,1.9e-05,shop.googlemerchandisestore.com
4894078.6166673508,2020-12-24 16:54:54.211418 UTC,2020-12-24 16:54:54.211418 UTC,1,4.8e-05,google,4.8e-05,google
4983577.8461145532,2020-12-08 15:47:53.20619 UTC,2020-12-08 15:47:53.20619 UTC,1,7.2e-05,<Other>,7.2e-05,<Other>
5073051.0072849842,2020-11-27 10:49:07.051055 UTC,2020-11-27 10:49:07.051055 UTC,1,7.8e-05,<Other>,7.8e-05,<Other>
51473797.3600857770,2021-01-22 22:04:02.455045 UTC,2021-01-22 22:04:02.455045 UTC,1,9.4e-05,google,9.4e-05,google
51789539.5027614748,2020-12-11 17:15:19.081026 UTC,2020-12-11 17:15:19.081026 UTC,1,2.4e-05,<Other>,2.4e-05,<Other>
5320068.3830223799,2020-12-30 20:18:47.503745 UTC,2020-12-30 20:18:47.503745 UTC,1,0.000162,shop.googlemerchandisestore.com,0.000162,shop.googlemerchandisestore.com
5477784.8158497690,2020-12-03 11:28:26.694808 UTC,2020-12-03 11:28:26.694808 UTC,1,5.2e-05,shop.googlemerchandisestore.com,5.2e-05,shop.googlemerchandisestore.com
5593077.5585824179,2021-01-17 21:28:23.632071 UTC,2021-01-17 21:28:23.632071 UTC,1,3e-05,<Other>,3e-05,<Other>
55931358.6296383621,2020-12-19 14:24:43.02397 UTC,2020-12-19 14:24:47.159282 UTC,2,3e-05,google,1.5e-05,google
58404409.8347902611,2020-11-22 14:30:20.600813 UTC,2020-11-22 14:30:20.64265 UTC,2,0.000238,(direct),0.000119,(direct)
6186645.2069480711,2020-12-01 16:08:48.949789 UTC,2020-12-01 16:08:48.949789 UTC,1,4.8e-05,<Other>,4.8e-05,<Other>
6283343.2195449706,2021-01-04 09:52:08.762125 UTC,2021-01-04 09:52:08.762125 UTC,1,0.000123,google,0.000123,google
6445892.8785219212,2020-11-20 23:46:35.056632 UTC,2020-11-20 23:46:35.072435 UTC,2,0.000284,(data deleted),0.000142,(data deleted)
6507726.8917893919,2020-12-21 21:32:18.997096 UTC,2020-12-21 21:32:18.997096 UTC,1,1.6e-05,google,1.6e-05,google
66787047.1916957378,2021-01-10 13:01:34.170451 UTC,2021-01-10 13:01:34.170451 UTC,1,4.8e-05,(data deleted),4.8e-05,(data deleted)
6925264.7236399265,2020-11-06 20:51:02.184788 UTC,2020-11-06 20:51:02.184788 UTC,1,8.4e-05,<Other>,8.4e-05,<Other>
7305312.0773204883,2020-11-19 08:18:08.018762 UTC,2020-11-21 14:10:01.201093 UTC,4,0.000246,(direct),9.5e-05,<Other>
7404712.3481898129,2020-11-24 20:59:45.467072 UTC,2020-11-24 20:59:45.467072 UTC,1,1.8e-05,(direct),1.8e-05,(direct)
7634450.7489916014,2021-01-03 18:42:54.08628 UTC,2021-01-03 18:42:54.08628 UTC,1,1.4e-05,(direct),1.4e-05,(direct)
7753114948.4421244213,2020-12-28 12:16:38.962292 UTC,2020-12-28 12:16:38.962292 UTC,1,6.1e-05,google,6.1e-05,google
7782816.5155913272,2020-12-18 20:36:44.795655 UTC,2020-12-18 20:36:44.795655 UTC,1,5.8e-05,(direct),5.8e-05,(direct)
7962956.9533545007,2020-12-01 12:09:44.420758 UTC,2020-12-01 12:09:44.420758 UTC,1,2.5e-05,<Other>,2.5e-05,<Other>
82858250.0760247395,2021-01-20 20:25:26.235236 UTC,2021-01-20 20:25:26.235236 UTC,1,7.3e-05,<Other>,7.3e-05,<Other>
84404754.7597435906,2020-11-30 15:01:04.405356 UTC,2020-11-30 15:01:04.405356 UTC,1,7e-05,shop.googlemerchandisestore.com,7e-05,shop.googlemerchandisestore.com
8562748.1292528562,2021-01-20 05:34:51.36671 UTC,2021-01-20 05:34:51.36671 UTC,1,2.2e-05,<Other>,2.2e-05,<Other>
85710661.4085161843,2020-11-11 13:24:13.409089 UTC,2020-11-11 13:24:13.409089 UTC,1,4.6e-05,shop.googlemerchandisestore.com,4.6e-05,shop.googlemerchandisestore.com
86074018.9561167077,2021-01-20 10:10:29.704597 UTC,2021-01-20 10:10:29.704597 UTC,1,8.9e-05,<Other>,8.9e-05,<Other>
8863355.4914234319,2020-11-15 08:31:04.888283 UTC,2020-11-15 08:31:04.888283 UTC,1,7e-05,<Other>,7e-05,<Other>
8879858.9670506081,2021-01-18 07:21:53.960206 UTC,2021-01-18 07:21:53.960206 UTC,1,1.7e-05,<Other>,1.7e-05,<Other>
90038379.9838021098,2020-12-10 09:06:11.090842 UTC,2020-12-10 09:06:11.090842 UTC,1,0.000137,(direct),0.000137,(direct)
9038823.9978976976,2020-11-29 15:03:55.500223 UTC,2020-11-29 15:03:55.500223 UTC,1,3.7e-05,<Other>,3.7e-05,<Other>
1279990.2790569705,2020-11-16 11:33:09.189265 UTC,2020-11-17 14:41:32.699937 UTC,2,0.000532,<Other>,0.000406,(data deleted)
2073739361.5459460949,2020-11-29 10:35:42.198267 UTC,2020-11-29 10:35:42.198267 UTC,1,3.4e-05,(direct),3.4e-05,(direct)
3096891.2753343567,2020-12-22 14:53:09.245051 UTC,2020-12-22 14:53:09.245051 UTC,1,5.4e-05,shop.googlemerchandisestore.com,5.4e-05,shop.googlemerchandisestore.com
3138351.1080068706,2021-01-14 12:34:37.615645 UTC,2021-01-14 12:34:37.615645 UTC,1,5.2e-05,(data deleted),5.2e-05,(data deleted)
3297728.5602497021,2021-01-21 13:11:03.789075 UTC,2021-01-21 13:11:03.789075 UTC,1,1.4e-05,google,1.4e-05,google
3591907.4452081930,2021-01-06 09:19:24.705565 UTC,2021-01-06 09:19:24.705565 UTC,1,9.5e-05,(direct),9.5e-05,(direct)
36692735.3914903406,2020-12-12 05:25:51.784519 UTC,2020-12-12 05:25:51.784519 UTC,1,5.8e-05,google,5.8e-05,google
4075022.3227633472,2020-11-01 13:24:02.747646 UTC,2020-11-01 13:24:02.747646 UTC,1,1.3e-05,(direct),1.3e-05,(direct)
43914136.5300631729,2020-12-02 18:35:23.361709 UTC,2020-12-02 18:35:23.361709 UTC,1,4e-05,<Other>,4e-05,<Other>
4766068.4048598783,2020-12-09 17:10:13.807841 UTC,2020-12-09 17:10:13.807841 UTC,1,1.6e-05,(direct),1.6e-05,(direct)
49272657.0374753028,2021-01-22 22:54:44.759324 UTC,2021-01-22 22:54:44.759324 UTC,1,8.5e-05,(data deleted),8.5e-05,(data deleted)
5232022.2769052718,2020-12-09 18:23:24.49664 UTC,2020-12-09 18:23:24.49664 UTC,1,0.000163,(direct),0.000163,(direct)
55859279.1828704348,2020-11-30 15:18:46.816799 UTC,2020-11-30 15:18:46.816799 UTC,1,0.000104,<Other>,0.000104,<Other>
5589070.6656952788,2020-12-15 16:31:14.159909 UTC,2020-12-15 16:31:14.159909 UTC,1,3.9e-05,<Other>,3.9e-05,<Other>
61281438.1815337540,2020-11-12 16:34:52.54871 UTC,2020-11-12 16:34:52.54871 UTC,1,9.7e-05,shop.googlemerchandisestore.com,9.7e-05,shop.googlemerchandisestore.com
69080739.9100349214,2020-12-18 23:06:08.860707 UTC,2020-12-18 23:06:08.860707 UTC,1,6.7e-05,(data deleted),6.7e-05,(data deleted)
69449470.6900964049,2020-11-18 14:55:50.89926 UTC,2020-11-18 14:55:50.922336 UTC,2,7e-05,shop.googlemerchandisestore.com,3.5e-05,shop.googlemerchandisestore.com
74016002.6019650209,2020-11-13 10:26:11.130237 UTC,2020-11-13 10:35:12.125273 UTC,3,0.00024000000000000003,<Other>,0.0001,<Other>
7474537327.4725745851,2020-12-13 22:49:47.636199 UTC,2020-12-14 13:37:13.69916 UTC,5,5.4000000000000005e-05,(data deleted),1.4e-05,google
77637054.0215352743,2021-01-15 17:46:20.490253 UTC,2021-01-15 17:46:20.490253 UTC,1,2.4e-05,google,2.4e-05,google
81842590.3577131570,2020-11-22 14:49:11.768573 UTC,2020-11-22 14:49:11.788691 UTC,2,3.6e-05,google,1.8e-05,google
8262649.4698436698,2020-11-13 14:17:00.098697 UTC,2020-11-13 14:17:00.098697 UTC,1,5.2e-05,(direct),5.2e-05,(direct)
8319735.2431028247,2021-01-25 01:44:10.120674 UTC,2021-01-25 01:44:10.120674 UTC,1,8.5e-05,google,8.5e-05,google
84804701.0609767420,2020-11-16 12:28:48.368827 UTC,2020-11-16 12:28:48.368827 UTC,1,0.000126,(direct),0.000126,(direct)
8676958.1154553142,2021-01-06 19:06:27.665021 UTC,2021-01-06 19:06:27.665021 UTC,1,5.5e-05,google,5.5e-05,google
87035146.0717707336,2020-12-26 10:57:56.895643 UTC,2020-12-26 10:57:56.895643 UTC,1,3.9e-05,(direct),3.9e-05,(direct)
8852686.2320515436,2021-01-16 04:18:30.276179 UTC,2021-01-16 04:18:30.276179 UTC,1,5.3e-05,<Other>,5.3e-05,<Other>
90732736.8391346787,2020-11-26 11:02:56.706765 UTC,2020-11-26 11:02:56.706765 UTC,1,0.000192,<Other>,0.000192,<Other>
93208681.4784997969,2021-01-13 08:43:58.806537 UTC,2021-01-13 08:43:58.806537 UTC,1,9e-05,google,9e-05,google
10591789.5477795667,2020-12-16 20:13:17.967801 UTC,2020-12-16 20:13:17.967801 UTC,1,1.6e-05,(direct),1.6e-05,(direct)
13072394.0835249988,2020-11-10 08:54:51.089641 UTC,2020-11-10 08:54:51.089641 UTC,1,5.8e-05,shop.googlemerchandisestore.com,5.8e-05,shop.googlemerchandisestore.com
15817556.8554808751,2021-01-01 09:40:25.761156 UTC,2021-01-01 09:40:25.761156 UTC,1,3.4e-05,(data deleted),3.4e-05,(data deleted)
16995542.7304104556,2020-11-11 18:17:42.715502 UTC,2020-11-11 18:17:42.715502 UTC,1,1.9e-05,google,1.9e-05,google
21819616.7879365690,2021-01-12 04:44:52.35357 UTC,2021-01-12 04:44:52.35357 UTC,1,7.1e-05,shop.googlemerchandisestore.com,7.1e-05,shop.googlemerchandisestore.com
2730927.7085420398,2020-11-10 11:57:26.511145 UTC,2020-11-10 11:57:26.511145 UTC,1,3e-05,(direct),3e-05,(direct)
27433238.8199790608,2020-12-09 19:35:57.052111 UTC,2020-12-09 19:35:57.052111 UTC,1,2.9e-05,(direct),2.9e-05,(direct)
27980720.8947731814,2020-12-04 19:04:18.801188 UTC,2020-12-04 19:04:18.801188 UTC,1,7.6e-05,(direct),7.6e-05,(direct)
28193094.1619179501,2020-11-28 01:20:01.229497 UTC,2020-11-28 01:20:01.229497 UTC,1,7.1e-05,google,7.1e-05,google
28394349.8695847806,2020-12-08 17:12:07.341877 UTC,2020-12-08 17:12:07.341877 UTC,1,3.2e-05,google,3.2e-05,google
29213420.6137198014,2020-12-12 02:46:09.82395 UTC,2020-12-12 02:46:09.82395 UTC,1,7.5e-05,(direct),7.5e-05,(direct)
3181213.5173298187,2020-12-16 00:17:24.480449 UTC,2020-12-16 00:17:24.480449 UTC,1,1.6e-05,google,1.6e-05,google
3232772.8900017776,2020-12-22 05:22:56.548387 UTC,2020-12-22 05:22:56.548387 UTC,1,0.000113,shop.googlemerchandisestore.com,0.000113,shop.googlemerchandisestore.com
3612440628.1896153694,2021-01-26 07:35:52.936021 UTC,2021-01-26 07:35:52.936021 UTC,1,9.8e-05,google,9.8e-05,google
37250294.4002346037,2021-01-22 21:01:17.622325 UTC,2021-01-22 21:01:17.622325 UTC,1,9.2e-05,(data deleted),9.2e-05,(data deleted)
38990438.1040760285,2021-01-20 00:57:26.286508 UTC,2021-01-20 00:57:26.286508 UTC,1,9.6e-05,<Other>,9.6e-05,<Other>
40865346.7588861188,2020-12-05 02:18:38.848468 UTC,2020-12-05 02:18:38.848468 UTC,1,1.6e-05,google,1.6e-05,google
4268698.4893393516,2020-11-24 19:57:44.140636 UTC,2020-11-24 19:57:44.140636 UTC,1,2e-06,(direct),2e-06,(direct)
4791333.8597888638,2020-12-15 18:55:12.886745 UTC,2020-12-15 18:55:12.886745 UTC,1,4e-05,google,4e-05,google
49354846.0718560012,2020-12-16 04:52:16.021706 UTC,2020-12-16 04:52:16.021706 UTC,1,2.4e-05,<Other>,2.4e-05,<Other>
52425787.4871890148,2020-11-16 00:49:37.007506 UTC,2020-11-16 00:49:37.007506 UTC,1,5.8e-05,google,5.8e-05,google
5299488.0522490006,2020-11-02 11:53:34.351071 UTC,2020-11-12 18:09:32.341973 UTC,3,0.00039000000000000005,shop.googlemerchandisestore.com,0.000191,<Other>
53406211.8724008214,2020-12-16 18:06:45.903186 UTC,2021-01-07 20:16:16.727559 UTC,2,0.00046,(data deleted),0.000184,google
54134313.7729355877,2020-12-05 15:08:31.284803 UTC,2020-12-05 15:08:31.284803 UTC,1,0.000194,<Other>,0.000194,<Other>
6070906.8817356972,2020-12-12 05:32:02.368517 UTC,2021-01-14 13:33:04.024164 UTC,2,0.000155,(data deleted),7.4e-05,<Other>
624755220.7269843161,2020-11-28 09:06:54.71535 UTC,2020-11-28 09:06:54.71535 UTC,1,5.4e-05,<Other>,5.4e-05,<Other>
6567766382.8954640880,2020-11-24 16:08:28.478096 UTC,2020-11-24 16:08:28.478096 UTC,1,0.000156,(data deleted),0.000156,(data deleted)
6801200.8968241705,2020-11-17 01:25:25.779605 UTC,2020-12-11 02:53:40.924017 UTC,4,0.000231,<Other>,4.9e-05,(data deleted)
7252675.9081491443,2020-11-27 22:10:54.169388 UTC,2020-11-27 22:10:54.169388 UTC,1,0.000188,shop.googlemerchandisestore.com,0.000188,shop.googlemerchandisestore.com
7674529.8817175135,2020-11-29 18:23:19.654886 UTC,2020-11-29 18:23:19.654886 UTC,1,4.8e-05,shop.googlemerchandisestore.com,4.8e-05,shop.googlemerchandisestore.com
7757973.7783845224,2020-11-03 23:07:54.038296 UTC,2020-11-03 23:07:54.038296 UTC,1,2.8e-05,(data deleted),2.8e-05,(data deleted)
79214612.7407451783,2020-12-08 12:05:02.80754 UTC,2020-12-08 12:05:02.80754 UTC,1,0.00011,(data deleted),0.00011,(data deleted)
79222437.7976387631,2020-12-12 01:13:17.205376 UTC,2020-12-12 01:13:17.205376 UTC,1,2.5e-05,(data deleted),2.5e-05,(data deleted)
8162222.7054678468,2020-12-17 22:03:29.199418 UTC,2020-12-17 22:03:29.199418 UTC,1,4.4e-05,google,4.4e-05,google
81748942.8201234491,2020-11-30 02:56:37.209871 UTC,2020-11-30 02:56:37.209871 UTC,1,3.3e-05,<Other>,3.3e-05,<Other>
8602528.7218802080,2021-01-20 05:05:23.608318 UTC,2021-01-20 05:05:23.608318 UTC,1,3.5e-05,<Other>,3.5e-05,<Other>
90197407.6635841321,2021-01-09 09:49:22.361055 UTC,2021-01-09 09:49:22.361055 UTC,1,5.5e-05,<Other>,5.5e-05,<Other>
9147324811.3340748180,2020-12-02 23:29:23.048941 UTC,2020-12-02 23:29:23.048941 UTC,1,6.3e-05,(data deleted),6.3e-05,(data deleted)
91752450.9472635719,2020-12-03 10:28:44.790423 UTC,2020-12-03 10:28:44.790423 UTC,1,3.4e-05,(direct),3.4e-05,(direct)
10941030.2175902271,2020-11-30 04:05:46.553001 UTC,2020-11-30 04:05:46.553001 UTC,1,9.9e-05,(data deleted),9.9e-05,(data deleted)
11352452.9423487904,2021-01-23 13:03:04.560219 UTC,2021-01-23 13:03:04.560219 UTC,1,9e-05,(direct),9e-05,(direct)
1328818.5745830395,2020-12-02 01:39:08.533955 UTC,2020-12-02 01:39:08.533955 UTC,1,4.4e-05,google,4.4e-05,google
1541006.6168463275,2021-01-11 12:21:40.605187 UTC,2021-01-11 12:21:40.605187 UTC,1,3.2e-05,(direct),3.2e-05,(direct)
17494077.2658372366,2020-12-25 17:32:58.316216 UTC,2021-01-03 16:36:31.388034 UTC,2,8.7e-05,shop.googlemerchandisestore.com,4.5e-05,shop.googlemerchandisestore.com
1835497.6148304380,2020-11-10 08:58:24.529202 UTC,2020-11-10 08:58:24.529202 UTC,1,4.2e-05,shop.googlemerchandisestore.com,4.2e-05,shop.googlemerchandisestore.com
2280241.7950036696,2021-01-26 03:28:48.834836 UTC,2021-01-26 03:28:48.834836 UTC,1,3.8e-05,google,3.8e-05,google
2505234.3838284690,2020-12-08 04:10:37.522972 UTC,2020-12-08 04:10:37.522972 UTC,1,5.3e-05,shop.googlemerchandisestore.com,5.3e-05,shop.googlemerchandisestore.com
2543812.1952863671,2020-12-09 14:53:54.198963 UTC,2020-12-09 14:53:54.198963 UTC,1,0.000185,(direct),0.000185,(direct)
3008670.3250240015,2020-12-13 04:46:42.802568 UTC,2020-12-13 04:46:42.802568 UTC,1,7.3e-05,google,7.3e-05,google
3402018.0291081671,2020-11-19 15:46:51.921495 UTC,2020-11-19 15:46:52.255878 UTC,2,0.00024,google,0.00012,google
34715004.0442654743,2020-12-23 19:03:22.094213 UTC,2020-12-23 20:30:40.364761 UTC,5,0.00035000000000000005,<Other>,3.8e-05,<Other>
36617700.9924531429,2020-12-10 08:11:34.032187 UTC,2020-12-10 08:11:34.032187 UTC,1,2.8e-05,(direct),2.8e-05,(direct)
37055874.5655053626,2020-12-02 18:02:45.748016 UTC,2020-12-02 18:02:45.748016 UTC,1,6.3e-05,(direct),6.3e-05,(direct)
377360457.8254199418,2020-11-13 07:10:43.90918 UTC,2020-12-11 12:08:14.014005 UTC,2,7.9e-05,<Other>,3.8e-05,(direct)
3855098781.8871500534,2020-11-03 05:29:15.785982 UTC,2020-11-07 06:22:21.399299 UTC,2,0.000171,(direct),9e-05,google
4064709.6809185036,2020-11-27 15:52:02.777085 UTC,2020-11-27 15:52:02.777085 UTC,1,0.000119,shop.googlemerchandisestore.com,0.000119,shop.googlemerchandisestore.com
4414871.1268073864,2020-12-11 08:08:46.153053 UTC,2020-12-11 08:08:46.153053 UTC,1,1.3e-05,<Other>,1.3e-05,<Other>
46574324.9683380755,2021-01-04 04:29:07.319343 UTC,2021-01-04 04:29:07.319343 UTC,1,4.5e-05,<Other>,4.5e-05,<Other>
4807476.3324701251,2020-12-08 10:12:35.978972 UTC,2020-12-08 10:12:35.978972 UTC,1,1.6e-05,google,1.6e-05,google
4977139.8804366424,2020-12-25 19:33:22.650517 UTC,2020-12-25 19:33:22.650517 UTC,1,3.2e-05,google,3.2e-05,google
5039183135.2699720432,2020-11-21 19:04:48.943609 UTC,2020-11-21 19:04:48.949883 UTC,2,0.00024,<Other>,0.00012,<Other>
5315363.0230026524,2020-11-18 05:03:50.282356 UTC,2020-11-18 05:03:50.282356 UTC,1,1.4e-05,(direct),1.4e-05,(direct)
59081669.9567203496,2020-12-11 04:01:57.468772 UTC,2020-12-11 04:01:57.468772 UTC,1,5.4e-05,(direct),5.4e-05,(direct)
6088376299.3777008465,2021-01-22 01:18:37.076057 UTC,2021-01-22 01:18:37.076057 UTC,1,3.2e-05,<Other>,3.2e-05,<Other>
6139519660.0542827101,2021-01-12 16:28:51.585167 UTC,2021-01-12 16:28:51.585167 UTC,1,7.1e-05,(direct),7.1e-05,(direct)
63892836.9604585292,2020-11-10 23:25:42.778893 UTC,2020-11-10 23:25:42.778893 UTC,1,5.3e-05,(direct),5.3e-05,(direct)
64550506.5927581901,2020-11-27 10:32:24.713602 UTC,2020-11-27 10:32:24.713602 UTC,1,2.3e-05,(direct),2.3e-05,(direct)
64797298.8608140430,2020-11-14 00:46:30.251226 UTC,2020-11-14 00:46:30.251226 UTC,1,0.000133,(data deleted),0.000133,(data deleted)
66036121.7799299870,2020-12-14 14:38:10.116356 UTC,2020-12-14 14:38:10.116356 UTC,1,0.000305,shop.googlemerchandisestore.com,0.000305,shop.googlemerchandisestore.com
6654192.1493839069,2020-12-14 17:11:26.522407 UTC,2020-12-14 17:11:26.522407 UTC,1,0.000133,google,0.000133,google
6672635860.5383572535,2020-11-20 23:04:43.358892 UTC,2020-11-20 23:04:43.38272 UTC,2,0.000142,(direct),7.1e-05,(direct)
7149418.0554548662,2020-12-02 05:00:17.73609 UTC,2020-12-02 05:00:17.73609 UTC,1,7.6e-05,(data deleted),7.6e-05,(data deleted)
71706603.2631255790,2020-11-25 02:30:59.414093 UTC,2020-11-25 04:51:35.554138 UTC,12,0.00076800000000000013,<Other>,6.4e-05,shop.googlemerchandisestore.com
71814363.9032514415,2020-11-10 23:01:00.372467 UTC,2020-11-10 23:01:00.372467 UTC,1,3.4e-05,<Other>,3.4e-05,<Other>
7221347.4127394632,2020-12-14 14:10:16.386404 UTC,2020-12-14 14:43:23.785962 UTC,3,0.000298,google,9.1e-05,google
7350209690.8160509403,2020-12-14 16:35:03.604561 UTC,2020-12-14 16:35:03.604561 UTC,1,0.000109,(direct),0.000109,(direct)
7486503607.6799883479,2020-12-05 17:56:27.821038 UTC,2020-12-05 17:56:27.821038 UTC,1,7.1e-05,(direct),7.1e-05,(direct)
7702417.5110281635,2021-01-19 21:41:26.933468 UTC,2021-01-19 21:41:26.933468 UTC,1,9.3e-05,google,9.3e-05,google
81894085.3422774223,2020-12-22 11:25:15.212012 UTC,2020-12-22 11:25:15.212012 UTC,1,9.2e-05,shop.googlemerchandisestore.com,9.2e-05,shop.googlemerchandisestore.com
8327781.0896379000,2021-01-15 15:19:47.247163 UTC,2021-01-15 15:19:47.247163 UTC,1,3.2e-05,<Other>,3.2e-05,<Other>
8619226.0779357153,2020-12-12 02:07:48.48132 UTC,2020-12-12 02:07:48.48132 UTC,1,8.8e-05,<Other>,8.8e-05,<Other>
86388013.6727453761,2020-11-27 10:22:09.371148 UTC,2020-11-27 10:22:09.371148 UTC,1,6.6e-05,google,6.6e-05,google
88556371.7879566968,2021-01-20 06:08:22.423808 UTC,2021-01-20 06:08:22.423808 UTC,1,0.000113,google,0.000113,google
89422277.7506860760,2020-12-12 06:13:56.68402 UTC,2020-12-12 06:13:56.68402 UTC,1,2.6e-05,google,2.6e-05,google
90467623.9340009368,2020-12-07 15:30:37.926384 UTC,2020-12-07 15:30:37.926384 UTC,1,5.6e-05,google,5.6e-05,google
93878179.6755259380,2020-11-25 00:07:53.883681 UTC,2020-11-25 00:07:53.883681 UTC,1,4e-05,(data deleted),4e-05,(data deleted)
1052855.9145777052,2020-12-12 07:28:48.864337 UTC,2020-12-12 07:28:48.864337 UTC,1,0.000173,google,0.000173,google
10543466.9758583606,2021-01-25 02:40:32.65649 UTC,2021-01-25 02:40:32.65649 UTC,1,2.1e-05,(direct),2.1e-05,(direct)
1132369.2816052952,2020-11-11 08:32:45.593219 UTC,2020-11-11 08:32:45.593219 UTC,1,7.8e-05,google,7.8e-05,google
1326058.1494076845,2020-12-12 05:24:53.039492 UTC,2020-12-12 05:24:53.039492 UTC,1,9.9e-05,<Other>,9.9e-05,<Other>
1393292.7340025556,2020-11-10 07:23:34.921151 UTC,2020-11-26 12:22:42.538333 UTC,2,0.00021,(direct),0.000183,<Other>
14077297.6378721533,2021-01-22 15:10:21.948972 UTC,2021-01-22 15:10:21.948972 UTC,1,5e-05,google,5e-05,google
1554450.8430552983,2020-11-14 07:46:46.914543 UTC,2020-11-14 07:46:46.914543 UTC,1,6.6e-05,<Other>,6.6e-05,<Other>
16452090.3561030142,2020-12-16 18:37:53.492 UTC,2020-12-16 18:37:53.492 UTC,1,6.8e-05,google,6.8e-05,google
16639018.6975919705,2020-11-06 22:59:14.053677 UTC,2020-11-06 22:59:14.053677 UTC,1,0.000122,shop.googlemerchandisestore.com,0.000122,shop.googlemerchandisestore.com
1667033.4137815739,2021-01-20 03:08:12.327276 UTC,2021-01-20 03:08:12.327276 UTC,1,0.000111,(direct),0.000111,(direct)
1811862.9527400954,2020-12-24 04:28:26.944407 UTC,2020-12-24 04:28:26.944407 UTC,1,7.6e-05,google,7.6e-05,google
20875971.1554451473,2020-11-25 00:20:45.150503 UTC,2020-11-25 00:20:45.150503 UTC,1,0.000141,<Other>,0.000141,<Other>
25657754.5389902004,2020-11-16 09:17:35.496841 UTC,2020-11-16 09:17:35.496841 UTC,1,0.000122,(direct),0.000122,(direct)
28916400.9213822241,2021-01-23 12:22:55.958454 UTC,2021-01-23 12:22:55.958454 UTC,1,0.000239,(data deleted),0.000239,(data deleted)
30195839.9356669513,2020-11-03 16:03:04.052893 UTC,2020-11-03 16:03:04.052893 UTC,1,4.8e-05,(direct),4.8e-05,(direct)
31182624.5907876994,2021-01-12 13:22:38.627145 UTC,2021-01-12 13:22:38.627145 UTC,1,5.5e-05,(direct),5.5e-05,(direct)
31371338.9975214909,2020-12-01 00:42:42.797446 UTC,2020-12-01 00:42:42.797446 UTC,1,1.1e-05,google,1.1e-05,google
3346211.7809045271,2020-11-27 04:15:34.408866 UTC,2020-11-27 04:15:34.408866 UTC,1,3.4e-05,(direct),3.4e-05,(direct)
34976491.2114125776,2020-11-16 16:01:38.666853 UTC,2020-11-16 16:01:38.666853 UTC,1,9.8e-05,(data deleted),9.8e-05,(data deleted)
40652857.6013892710,2021-01-24 01:18:54.221772 UTC,2021-01-24 01:18:54.221772 UTC,1,0.0003,<Other>,0.0003,<Other>
40919582.2188794043,2020-12-15 12:11:36.247513 UTC,2020-12-15 12:11:36.247513 UTC,1,0.000216,<Other>,0.000216,<Other>
4202240.1647915108,2020-12-01 06:35:52.500793 UTC,2020-12-01 06:35:52.500793 UTC,1,0.000119,(direct),0.000119,(direct)
43139770.9421518497,2020-11-18 18:08:56.374947 UTC,2020-11-18 18:08:56.405901 UTC,2,0.000108,(direct),5.4e-05,(direct)
4663569.8394119852,2020-12-05 09:33:14.964945 UTC,2020-12-11 05:05:53.869262 UTC,2,0.000257,shop.googlemerchandisestore.com,0.000134,<Other>
4773984.3495123536,2020-12-09 18:07:35.657019 UTC,2020-12-09 18:07:35.657019 UTC,1,8.6e-05,google,8.6e-05,google
48332896.7948919680,2021-01-22 08:21:41.291012 UTC,2021-01-22 08:21:41.291012 UTC,1,2e-05,shop.googlemerchandisestore.com,2e-05,shop.googlemerchandisestore.com
49793755.7550891425,2020-11-08 08:35:53.856144 UTC,2020-12-09 04:52:34.810539 UTC,2,0.000143,(direct),4.9e-05,<Other>
50361845.1840834873,2020-12-30 05:45:16.155074 UTC,2020-12-30 05:45:16.155074 UTC,1,2.7e-05,google,2.7e-05,google
50725646.9290345522,2020-11-24 17:21:19.972984 UTC,2020-11-24 17:21:19.972984 UTC,1,1.5e-05,(direct),1.5e-05,(direct)
5118314977.7329883809,2020-12-08 23:31:39.492791 UTC,2020-12-08 23:31:39.492791 UTC,1,4.2e-05,<Other>,4.2e-05,<Other>
52931639.4509960949,2020-12-16 07:32:18.400837 UTC,2020-12-16 07:32:18.400837 UTC,1,8e-05,google,8e-05,google
